 384  344.92  241.04 19.277 0.006  0.475 0.008 
 385   48.05  670.07 19.279 0.006  0.459 0.009 
 386 1697.71 1639.72 19.282 0.006  0.589 0.009 
 387   94.75  486.76 19.283 0.006  0.476 0.008 
 388 1175.54 1675.83 19.283 0.006  1.393 0.011 
 389  323.03  202.85 19.283 0.006  0.449 0.008 
 390  468.05  374.84 19.284 0.006  0.457 0.008 
 391   19.20  138.54 19.286 0.006  0.468 0.009 
 392  856.54   63.91 19.289 0.006  0.458 0.008 
 393 1008.83   58.99 19.291 0.006  0.432 0.008 
 394  885.88 1390.30 19.294 0.006  0.441 0.009 
 395  317.36  790.05 19.301 0.006  0.490 0.009 
 396 1775.88 1404.67 19.303 0.006  0.458 0.009 
 397  909.39   88.46 19.305 0.006  0.468 0.008 
 398    3.09 1322.30 19.310 0.006  0.461 0.008 
 399  173.76  483.24 19.313 0.006  0.498 0.009 
 400 1975.49  533.30 19.318 0.006  0.451 0.008 
 401 1137.11  108.69 19.318 0.006  0.467 0.009 
 402  244.49  209.25 19.328 0.008  0.438 0.012 
 403  508.62 1052.93 19.330 0.006  0.459 0.008 
 404  688.82  868.96 19.330 0.007  0.477 0.009 
 405   53.88  345.66 19.332 0.006  0.464 0.009 
 406  145.42  744.50 19.340 0.006  0.473 0.009 
 407  377.78   89.77 19.342 0.006  0.461 0.009 
 408  130.36  659.57 19.345 0.006  0.476 0.009 
 409  253.13  453.77 19.350 0.006  0.473 0.009 
 410  671.61 1680.98 19.350 0.006  0.489 0.008 
 411  357.52 1605.36 19.351 0.006  0.482 0.009 
 412  559.30  921.81 19.352 0.006  0.463 0.009 
 413  116.34 1521.93 19.354 0.006  0.481 0.008 
 414  458.72  153.55 19.355 0.006  0.467 0.009 
 415  665.50  881.87 19.355 0.007  1.665 0.018 
 416  253.88  396.18 19.362 0.006  0.459 0.009 
 417 1415.73 1535.12 19.367 0.006  0.476 0.009 
 418  309.11  321.44 19.368 0.007  0.472 0.009 
 419  211.22 1615.32 19.369 0.006  0.485 0.009 
 420 1411.78  348.25 19.371 0.006  1.165 0.010 
 421  209.66  926.29 19.380 0.006  0.473 0.009 
 422 1341.68  262.22 19.380 0.006  0.458 0.008 
 423  714.00  278.20 19.388 0.006  0.474 0.009 
 424 1022.16 1163.75 19.390 0.006  0.467 0.009 
 425 1850.40   97.55 19.390 0.006  0.487 0.009 
 426   32.51  350.88 19.391 0.006  0.481 0.009 
 427  438.01  731.15 19.395 0.006  0.490 0.009 
 428 1197.18   73.37 19.399 0.006  0.501 0.009 
 429 1542.76  213.20 19.401 0.006  0.476 0.009 
 430  376.43 1123.45 19.403 0.006  0.474 0.009 
 431   57.78  243.85 19.408 0.006  0.489 0.009 
 432 1672.00  787.56 19.413 0.006  0.473 0.009 
 433 1677.45    2.97 19.415 0.006  0.479 0.009 
 434  743.97  937.15 19.416 0.006  0.479 0.009 
 435 1071.80  802.41 19.416 0.006  1.415 0.011 
 436 1812.54  944.34 19.417 0.006  0.484 0.009 
 437 1071.74  597.61 19.428 0.006  0.457 0.009 
 438  737.75  568.09 19.431 0.007  0.489 0.009 
 439  706.09   60.88 19.433 0.006  0.476 0.009 
 440 1255.10  250.69 19.434 0.007  0.490 0.009 
 441  146.45  699.25 19.437 0.006  0.481 0.009 
 442  188.95  613.21 19.437 0.007  0.493 0.009 
 443 1294.17 1420.19 19.438 0.006  1.433 0.012 
 444 1026.34 1485.19 19.442 0.007  0.381 0.009 
 445  205.12 1160.70 19.444 0.006  0.494 0.009 
 446  277.65 1183.67 19.445 0.007  0.469 0.009 
 447 1299.15   93.60 19.447 0.007  1.180 0.011 
 448  731.36   74.63 19.454 0.007  0.477 0.009 
 449  302.49 1021.75 19.458 0.006  0.477 0.009 
 450  185.67  784.45 19.459 0.006  0.483 0.009 
 451  719.88  369.60 19.461 0.006  0.478 0.009 
 452  119.52 1589.32 19.461 0.006  0.503 0.009 
 453  986.47  189.75 19.463 0.006  0.498 0.009 
 454  741.02 1040.93 19.468 0.007  0.466 0.009 
 455  274.64  276.17 19.476 0.006  0.482 0.009 
 456  295.92   86.72 19.480 0.007  0.443 0.010 
 457  259.36 1047.55 19.483 0.007  0.479 0.009 
 458   28.44  399.31 19.483 0.007  0.498 0.010 
 459  632.59  806.41 19.487 0.007  0.484 0.009 
 460  812.96   36.35 19.490 0.006  0.479 0.009 
 461  622.19   55.37 19.496 0.006  0.474 0.009 
 462 1470.79 1096.24 19.500 0.007  0.461 0.009 
 463  357.95 1192.66 19.502 0.007  0.475 0.009 
 464  200.76  181.11 19.502 0.007  0.492 0.009 
 465  169.80   39.68 19.511 0.007  0.487 0.010 
 466   61.86  685.19 19.512 0.006  0.490 0.009 
 467  568.03  701.92 19.514 0.007  0.473 0.009 
 468  164.84  195.10 19.516 0.007  0.463 0.010 
 469  338.11   -0.82 19.518 0.010  0.450 0.015 
 470 1103.72 1312.20 19.520 0.006  0.478 0.009 
 471  334.41   86.38 19.520 0.007  0.483 0.009 
 472 1339.79 1912.81 19.525 0.007  0.502 0.009 
 473  379.56  121.86 19.532 0.007  0.495 0.010 
 474   67.32  284.88 19.537 0.007  0.475 0.010 
 475  130.10 1931.57 19.552 0.007  0.512 0.009 
 476  607.47   83.15 19.556 0.007  0.498 0.010 
 477  995.74  348.74 19.558 0.007  0.481 0.009 
 478   -2.42 1961.41 19.558 0.012  0.701 0.017 
 479  473.33  798.93 19.560 0.007  0.479 0.009 
 480 1088.70  548.21 19.562 0.007  0.478 0.009 
 481  165.96  619.37 19.563 0.012  0.514 0.015 
 482  311.90  615.22 19.567 0.007  0.493 0.010 
 483  515.61  371.70 19.570 0.007  0.496 0.009 
 484  238.03  538.66 19.571 0.007  0.494 0.010 
 485  656.41 1008.72 19.572 0.007  0.492 0.009 
 486  546.81  735.37 19.581 0.007  0.499 0.010 
 487  157.07  541.99 19.581 0.007  0.455 0.010 
 488  749.87 1766.21 19.582 0.007  0.509 0.009 
 489  479.18 1376.03 19.583 0.006  0.479 0.009 
 490  344.99   -0.77 19.586 0.010  0.482 0.016 
 491 1002.23 1703.44 19.586 0.007  0.512 0.009 
