202709674 logamp -15.6685 0.133167 0.001453 -15.9107 -15.3934 7382.767 1.000373
202709674 logs2 -23.8977 1.218040 0.013129 -26.3898 -21.8456 7367.949 1.000449
202709674 acfpeak 22.38273      
202718241 mix 0.134036 0.221756 0.007742 0.001036 0.727013 698.8781 1.019670
202718241 logdeltaQ 1.288258 2.978244 0.096542 -2.74387 8.897293 771.4181 1.018118
202718241 logQ0 -3.97396 0.834189 0.020664 -5.55063 -2.37354 1521.893 1.008588
202718241 logperiod 3.133270 0.210737 0.005577 2.754643 3.500849 1305.762 1.009554
202718241 logamp -16.0301 0.691897 0.015378 -17.4009 -14.6382 1886.006 1.007672
202718241 logs2 -23.0700 1.405049 0.021739 -25.9899 -21.0294 4286.807 1.003561
202718241 acfpeak 33.09906      
202718449 mix 0.054650 0.086656 0.002183 0.002038 0.155542 1664.913 1.005492
202718449 logdeltaQ 0.312767 1.291631 0.027968 -1.78716 2.455340 1833.161 1.003870
202718449 logQ0 -3.49278 0.692777 0.008868 -4.84244 -2.09756 5078.205 1.000346
202718449 logperiod 2.669910 0.175503 0.004224 2.380062 3.038280 1819.361 1.004946
202718449 logamp -14.8555 0.515941 0.006812 -15.7855 -13.7935 4811.698 1.000572
202718449 logs2 -21.9084 1.106663 0.018753 -24.2451 -20.4045 3275.090 1.003639
202718449 acfpeak 31.34194      
202724025 mix 0.004949 0.002662 2.898216 0.000535 0.010151 10330.99 1.000935
202724025 logdeltaQ 0.633612 0.710782 0.008258 -0.66899 2.081877 7958.850 1.001861
202724025 logQ0 -7.79037 0.647684 0.006102 -9.11571 -6.60567 9728.100 1.000506
202724025 logperiod 3.312985 0.099939 0.001171 3.140647 3.497437 8283.297 1.001367
202724025 logamp -7.65119 0.557568 0.007333 -8.63275 -6.52821 7145.093 1.002128
202724025 logs2 -16.3590 1.415268 0.018479 -19.2169 -14.0856 6073.464 1.001275
202724025 acfpeak 29.89132      
202725201 mix 0.438733 0.282068 0.004468 0.008285 0.938512 4279.592 1.001933
202725201 logdeltaQ -0.65039 4.060144 0.089704 -10.0073 6.724994 1871.807 1.005119
202725201 logQ0 -1.80349 1.030938 0.014568 -3.79520 0.218001 4845.172 1.001990
202725201 logperiod 2.963402 0.270112 0.004641 2.508936 3.547644 3402.230 1.003768
202725201 logamp -15.7589 0.608585 0.009639 -16.8372 -14.5149 4237.656 1.003662
202725201 logs2 -19.7052 1.283310 0.020830 -22.3650 -17.9194 3235.157 1.003535
202725201 acfpeak 4.311051      
202727430 mix 0.761422 0.176440 0.003200 0.435804 0.999771 2846.427 1.004103
